1070.038940,-1221.231811,16.890600,0,[null],LS Fashions,0,75000,3000,0
1022.475830,-1123.665649,23.870199,0,[null],Grauman's,0,2500000,100000,0
511.649810,-1394.057250,16.132799,0,[null],Alexanders' Toys,0,100000,4000,0
490.602111,-1412.195312,16.462699,0,[null],COGS,0,50000,2000,0
462.270904,-1571.158447,25.560100,0,[null],Ranch,0,175000,7000,0
270.614593,1358.329223,10.585900,0,[null],Xoomer Corp,0,1000000,40000,0
1859.346923,1031.738159,10.820300,0,[null],Side Walk Market,0,75000,3000,0
1377.413940,1057.917236,10.820300,0,[null],Sumo,0,250000,10000,0
-36.094600,2348.862792,24.302499,0,[null],Snake Farm,0,50000,2000,0
-1394.674804,2640.833496,55.903701,0,[null],Sheriff El Q,0,75000,3000,0
-1465.493164,2609.449462,55.835899,0,[null],Hotel El Q,0,100000,4000,0
-1514.795043,2520.505859,55.883399,0,[null],Med. Center El Q,0,175000,7000,0
-2715.218994,197.902603,4.328100,0,Obamaqliao,Wheel Arch Angels,1,500000,20000,100000
2473.258056,-1923.755615,13.546796,0,[null],Lavanderia,0,50000,2000,0
2334.557617,31.062900,26.483900,0,[null],Jazz Mags,0,75000,3000,0
-128.705703,-94.432296,6.484300,0,[null],Easter Board Farm,0,5000000,200000,0
88.744102,1181.871948,18.663999,0,[null],Motel 1 (Fort Carson),0,175000,7000,0
13.894496,1188.828369,19.315200,0,[null],Motel 2 (Fort Carson),0,175000,7000,0
-17.678400,1213.203857,22.464799,0,[null],Motel 3 (Fort Carson),0,175000,7000,0
-177.109603,1111.151123,19.742099,0,[null],Motel 4 (Fort Carson),0,175000,7000,0
-206.182205,1087.469848,19.742099,0,[null],Hotel (Fort Carson),0,250000,10000,0
-53.895698,1190.107543,19.359300,0,[null],Diner (Fort Carson),0,75000,3000,0
-91.000999,1190.541137,19.742099,0,[null],Bowled Spot,0,250000,10000,0
-80.215499,1227.880615,22.440200,0,[null],U Get Inn,0,100000,4000,0
-144.054504,1224.424926,19.899200,0,[null],King Ring,0,75000,3000,0
-145.782196,1174.118164,19.742099,0,[null],No1 Desert,0,100000,4000,0
-187.686401,1209.991577,19.700000,0,[null],Cafe (Fort Carson),0,50000,2000,0
-180.511398,1133.104858,19.742099,0,[null],Bank (Fort Carson),0,250000,10000,0
-180.554306,1088.373046,19.742099,0,[null],Bar (Fort Carson),0,75000,3000,0
110.414001,1105.508544,13.609296,0,[null],Astro Drive-In,0,175000,7000,0
-99.108398,1084.390258,19.742099,0,[null],HI K69,0,50000,2000,0
-1066.850341,-636.309509,44.214500,0,[null],Easter Bay Chemicals,0,7500000,300000,0
-319.003997,1049.896850,20.340200,0,[null],Med. Center (Fort Carso,0,175000,7000,0
1038.248657,-1338.887573,13.726496,0,[null],Jim's Ring,0,75000,3000,0
954.081604,-1335.755859,13.538700,0,[null],Nude Shop 1,0,250000,10000,0
-828.354675,1439.515136,13.958600,0,[null],Teepee Motel Las Barran,0,250000,10000,0
-828.123718,1503.118041,19.634700,0,[null],Bank Las Barrancas,0,250000,10000,0
-857.340393,1536.354736,22.586999,0,[null],Smokin' Beef Grill Las ,0,175000,7000,0
-796.403503,1556.988037,27.124399,0,[null],Cemetery Las Barrancas,0,250000,10000,0
-1823.938110,42.178001,15.122696,0,[null],Solarin Industries SF,0,2500000,100000,0
854.591369,-603.370910,18.421800,0,[null],Solarin Industries Dill,0,750000,30000,0
-2450.906982,503.757293,30.084659,0,[null],Federal Mint,0,1000000,40000,0
-216.796600,979.092102,19.498199,0,Thomas_Muller,Sheriff (Fort Carson),1,75000,3000,15000
1941.305053,-2115.959472,13.695300,0,[null],Nude Shop 2,0,250000,10000,0
2221.503662,-1146.913452,1025.796752,15,[null],Jefferson Motel  LS,0,175000,7000,0
828.840026,6.280000,1004.179992,3,[null],Inside Track,0,250000,10000,0
2495.896728,-1707.319213,1014.742126,3,[null],CJ's Home LS,0,75000,3000,0
768.539978,5.389997,1000.710021,5,[null],Gym LS,0,175000,7000,0
2282.530029,-1135.930053,1050.890014,9,[null],Appartment LS (1),0,75000,3000,0
2366.775634,-1127.442749,1050.875000,9,[null],Appartment LS (2),0,75000,3000,0
2189.800048,-1203.869995,1049.020019,10,[null],Appartment SF (1),0,75000,3000,0
203.889999,-40.130001,1001.799987,1,[null],Sub Urban SF,0,75000,3000,0
237.122100,154.656799,1003.023376,3,[null],Police Department LV,0,500000,20000,0
1210.828857,0.385399,1000.921813,3,[null],Lap Dance LV,0,250000,10000,0
204.156997,-160.529205,1000.523376,14,[null],Didier Sachs LS,0,500000,20000,0
210.324401,-129.707992,1003.515075,3,[null],Pro Laps LS,0,250000,10000,0
411.972412,-51.142799,1001.898376,12,[null],BarberShop,0,50000,2000,0
2308.041992,-1209.979248,1049.023437,9,[null],Appartment SF (2),0,75000,3000,0
768.423522,-36.637901,1000.686401,0,[null],Cobra SF,0,175000,7000,0
-203.350692,-5.992599,1002.273376,16,[null],Hemlock Tattoo SF,0,100000,4000,0
2345.373779,-1184.651245,1027.976440,5,[null],Appartment LS (3),0,75000,3000,0
-2236.846923,131.264602,1035.413940,6,[null],Zero RC,0,250000,10000,0
2333.457763,-1065.578125,1049.023437,9,[null],Appartment Desert,0,75000,3000,0
365.715789,-9.887296,1001.851623,9,Berol4,Clucking Bell,0,500000,20000,220000
2232.746337,-1108.895874,1050.882812,10,[null],Appartment SF (3),0,75000,3000,0
-203.734207,-24.586999,1002.273376,17,[null],Tattoo LS,0,75000,3000,0
412.251800,-18.997900,1001.804626,2,[null],Reeces LS,0,50000,2000,0
1212.181030,-33.891498,1000.953125,3,[null],Spread Ranch,0,250000,10000,0
366.629486,-69.335700,1001.507812,10,LiuKangHD,BurgerShot,1,500000,20000,40000
1264.553344,-781.016418,1091.906250,9,[null],Tomasu's Villa LS,0,2500000,100000,0
2318.786376,-1020.902526,1050.210937,9,[null],House LV,0,250000,10000,0
1132.844360,-3.975697,1000.679626,12,[null],Lil' Casino LV,0,500000,20000,0
771.961303,-70.498802,1000.656188,7,[null],Gym LV,0,75000,3000,0
-2649.607910,1409.309936,906.273376,3,[null],Jizzy's Club,0,750000,30000,0
-29.588699,-22.768299,1003.557189,10,[null],24/7 Gas LS,0,100000,4000,0
2210.558593,-1076.158203,1050.484252,9,[null],Appartment LV (2),0,75000,3000,0
364.516387,173.679702,1008.382812,3,[null],City Planning,0,2500000,100000,0
475.282196,-18.480100,1003.695312,17,[null],LS Alhambra Club,0,70000,4500,0
204.067703,-157.797897,1000.523376,14,[null],Dider Sachs Boutiques,0,100000,7000,0
501.492706,-75.432296,998.757812,11,[null],Ten Green Bottles Shith,0,20000,1500,0
411.958709,-17.970600,1001.804687,12,[null],Hair Studios,0,30000,4000,0
161.187500,-79.991500,1001.804687,18,[null],Zip Shops,0,15000,1000,0
207.563995,-97.818801,1005.257812,15,[null],Binco Shops,0,15000,1000,0
2235.540771,1679.040161,1008.359375,1,[null],LV Caligula Casino,0,100000,7000,0
2216.902587,-1146.942138,1025.796875,15,[null],LS Motel,0,50000,4000,0
1989.061889,1005.524108,994.468811,10,[null],Four Dragons LV,0,750000,30000,0
-103.552497,-22.466100,1000.718811,3,[null],Sex Shop LV,0,250000,10000,0
161.187500,-79.991500,1001.804687,18,[null],Zip Shop,0,250000,10000,0
207.563995,-97.818801,1005.257812,15,[null],Binco Shop,0,75000,3000,0
-203.486404,-41.204498,1002.273376,0,[null],Tattoo Parlor,0,100000,4000,0
246.573593,68.500999,1003.640625,6,[null],Police Department LS,0,500000,20000,0
376.094909,-125.850700,1001.500000,5,[null],Pizza,0,500000,20000,0
218.442993,-8.778269,1001.210998,5,[null],Victim,0,250000,10000,0
2238.064697,-1073.187500,1049.023437,9,[null],Appartment LV,0,75000,3000,0
